Starting grid search with num_random_contexts=1 and embedding_pool_strategy=last
Model name: meta-llama/Llama-3.1-8B-Instruct
Context sample strategy: random
Num random contexts: 1
Embedding pool strategy: last
Num train epochs: 10
Force reload data: false
VPL data for PRISM already exists. Skipping data generation.
20744 5134
trainable params: 71,303,168 || all params: 7,593,005,056 || trainable%: 0.9391
{'train_recon_loss': 0.6928728222846985, 'train_kld': 1.544816404930316e-05, 'train_accuracy': 0.75, 'rewards_chosen': -0.08184814453125, 'rewards_rejected': -0.0823974609375, 'embeddings_chosen': 0.0003662109375, 'embeddings_rejected': 9.441375732421875e-05, 'mean': -0.0033654682338237762, 'log_var': 0.004898861516267061, 'epoch': 0}
{'train_recon_loss': 0.5956920385360718, 'train_kld': 6.874726386740804e-05, 'train_accuracy': 0.75, 'rewards_chosen': 0.389404296875, 'rewards_rejected': 0.175537109375, 'embeddings_chosen': -0.0069580078125, 'embeddings_rejected': -0.0067138671875, 'mean': -0.002412872388958931, 'log_var': 0.00422857329249382, 'epoch': 0.07}
{'train_recon_loss': 0.6010940670967102, 'train_kld': 6.84304759488441e-05, 'train_accuracy': 1.0, 'rewards_chosen': 0.6435546875, 'rewards_rejected': 0.4353485107421875, 'embeddings_chosen': -0.00787353515625, 'embeddings_rejected': -0.00677490234375, 'mean': -0.0023039509542286396, 'log_var': 0.00362682668492198, 'epoch': 0.07}
{'train_recon_loss': 0.5174828767776489, 'train_kld': 7.003273640293628e-05, 'train_accuracy': 0.75, 'rewards_chosen': 0.5234375, 'rewards_rejected': 0.08349609375, 'embeddings_chosen': -0.0091552734375, 'embeddings_rejected': -0.00799560546875, 'mean': -0.0019697165116667747, 'log_var': 0.004915470257401466, 'epoch': 0.07}
{'train_recon_loss': 0.5835203528404236, 'train_kld': 7.152598846005276e-05, 'train_accuracy': 0.75, 'rewards_chosen': 0.415771484375, 'rewards_rejected': 0.175048828125, 'embeddings_chosen': -0.006439208984375, 'embeddings_rejected': -0.005584716796875, 'mean': -0.0021063885651528835, 'log_var': 0.004285432863980532, 'epoch': 0.08}
{'train_recon_loss': 0.7712672352790833, 'train_kld': 7.501426443923265e-05, 'train_accuracy': 0.25, 'rewards_chosen': 0.08563232421875, 'rewards_rejected': 0.2188282012939453, 'embeddings_chosen': -0.007171630859375, 'embeddings_rejected': -0.005706787109375, 'mean': -0.001803782070055604, 'log_var': 0.00501168891787529, 'epoch': 0.08}
{'train_recon_loss': 0.6407544612884521, 'train_kld': 7.201639527920634e-05, 'train_accuracy': 0.75, 'rewards_chosen': 0.40869140625, 'rewards_rejected': 0.294036865234375, 'embeddings_chosen': -0.00726318359375, 'embeddings_rejected': -0.00701904296875, 'mean': -0.0026096603833138943, 'log_var': 0.004603665322065353, 'epoch': 0.08}
{'train_recon_loss': 0.6816539168357849, 'train_kld': 7.313812238862738e-05, 'train_accuracy': 0.25, 'rewards_chosen': 0.6865234375, 'rewards_rejected': 0.65234375, 'embeddings_chosen': -0.00970458984375, 'embeddings_rejected': -0.00927734375, 'mean': -0.0020609444472938776, 'log_var': 0.004014374688267708, 'epoch': 0.08}
{'train_recon_loss': 0.6996546983718872, 'train_kld': 7.01826429576613e-05, 'train_accuracy': 0.5, 'rewards_chosen': 0.6484375, 'rewards_rejected': 0.6552734375, 'embeddings_chosen': -0.00921630859375, 'embeddings_rejected': -0.0091552734375, 'mean': -0.0022436128929257393, 'log_var': 0.004771754145622253, 'epoch': 0.08}
{'train_recon_loss': 0.66395103931427, 'train_kld': 7.212498894659802e-05, 'train_accuracy': 0.75, 'rewards_chosen': 0.37628936767578125, 'rewards_rejected': 0.3160400390625, 'embeddings_chosen': -0.005950927734375, 'embeddings_rejected': -0.006378173828125, 'mean': -0.003153223544359207, 'log_var': 0.004195107147097588, 'epoch': 0.08}
{'train_recon_loss': 0.5801631212234497, 'train_kld': 7.26345315342769e-05, 'train_accuracy': 0.75, 'rewards_chosen': 0.5771484375, 'rewards_rejected': 0.303955078125, 'embeddings_chosen': -0.00860595703125, 'embeddings_rejected': -0.006927490234375, 'mean': -0.001948502380400896, 'log_var': 0.004899999126791954, 'epoch': 0.08}
{'train_recon_loss': 0.6856841444969177, 'train_kld': 7.499181083403528e-05, 'train_accuracy': 0.5, 'rewards_chosen': 0.441650390625, 'rewards_rejected': 0.425537109375, 'embeddings_chosen': -0.0084228515625, 'embeddings_rejected': -0.007659912109375, 'mean': -0.0020813141018152237, 'log_var': 0.004460730589926243, 'epoch': 0.08}
{'train_recon_loss': 0.6333543658256531, 'train_kld': 6.803077849326655e-05, 'train_accuracy': 0.75, 'rewards_chosen': 0.7294921875, 'rewards_rejected': 0.583740234375, 'embeddings_chosen': -0.01068115234375, 'embeddings_rejected': -0.01025390625, 'mean': -0.002492875326424837, 'log_var': 0.00388029171153903, 'epoch': 0.08}
{'train_recon_loss': 0.6228258013725281, 'train_kld': 7.041399658191949e-05, 'train_accuracy': 0.75, 'rewards_chosen': 0.50872802734375, 'rewards_rejected': 0.34326171875, 'embeddings_chosen': -0.0086669921875, 'embeddings_rejected': -0.007293701171875, 'mean': -0.0018793444614857435, 'log_var': 0.0046555837616324425, 'epoch': 0.08}
{'train_recon_loss': 0.6619988083839417, 'train_kld': 7.227271271403879e-05, 'train_accuracy': 0.75, 'rewards_chosen': 0.6556396484375, 'rewards_rejected': 0.59173583984375, 'embeddings_chosen': -0.01055908203125, 'embeddings_rejected': -0.0101318359375, 'mean': -0.002648542169481516, 'log_var': 0.003976872190833092, 'epoch': 0.08}
{'train_recon_loss': 0.6120293736457825, 'train_kld': 7.11015600245446e-05, 'train_accuracy': 0.75, 'rewards_chosen': 0.43426513671875, 'rewards_rejected': 0.18865966796875, 'embeddings_chosen': -0.0101318359375, 'embeddings_rejected': -0.00830078125, 'mean': -0.0018843685975298285, 'log_var': 0.004738182760775089, 'epoch': 0.08}
{'train_recon_loss': 0.8544872999191284, 'train_kld': 6.955036951694638e-05, 'train_accuracy': 0.0, 'rewards_chosen': 0.381103515625, 'rewards_rejected': 0.6689453125, 'embeddings_chosen': -0.00787353515625, 'embeddings_rejected': -0.01068115234375, 'mean': -0.002117565833032131, 'log_var': 0.0042298780754208565, 'epoch': 0.08}
{'train_recon_loss': 0.6981890797615051, 'train_kld': 7.239961269078776e-05, 'train_accuracy': 0.75, 'rewards_chosen': 0.64892578125, 'rewards_rejected': 0.47509765625, 'embeddings_chosen': -0.00811767578125, 'embeddings_rejected': -0.00982666015625, 'mean': -0.0020336038433015347, 'log_var': 0.004869022406637669, 'epoch': 0.08}
{'train_recon_loss': 0.5974878072738647, 'train_kld': 7.035284215817228e-05, 'train_accuracy': 0.5, 'rewards_chosen': 0.370849609375, 'rewards_rejected': 0.1357421875, 'embeddings_chosen': -0.00897216796875, 'embeddings_rejected': -0.00830078125, 'mean': -0.0021039284765720367, 'log_var': 0.004483147524297237, 'epoch': 0.08}
{'train_recon_loss': 0.6798170804977417, 'train_kld': 7.162921974668279e-05, 'train_accuracy': 0.5, 'rewards_chosen': 0.603515625, 'rewards_rejected': 0.5498046875, 'embeddings_chosen': -0.009521484375, 'embeddings_rejected': -0.01019287109375, 'mean': -0.0018239199416711926, 'log_var': 0.003522460348904133, 'epoch': 0.08}
{'train_recon_loss': 0.5728797316551208, 'train_kld': 7.311436638701707e-05, 'train_accuracy': 0.75, 'rewards_chosen': 0.4921875, 'rewards_rejected': 0.20947265625, 'embeddings_chosen': -0.01043701171875, 'embeddings_rejected': -0.0101318359375, 'mean': -0.0024946648627519608, 'log_var': 0.00399433309212327, 'epoch': 0.08}
{'train_recon_loss': 0.5956021547317505, 'train_kld': 7.61834453442134e-05, 'train_accuracy': 1.0, 'rewards_chosen': 0.509674072265625, 'rewards_rejected': 0.2823486328125, 'embeddings_chosen': -0.00860595703125, 'embeddings_rejected': -0.010498046875, 'mean': -0.0033989637158811092, 'log_var': 0.004359467886388302, 'epoch': 0.08}
{'train_recon_loss': 0.5003430843353271, 'train_kld': 7.677319808863103e-05, 'train_accuracy': 1.0, 'rewards_chosen': 0.8046875, 'rewards_rejected': 0.328369140625, 'embeddings_chosen': -0.0108642578125, 'embeddings_rejected': -0.0111083984375, 'mean': -0.002547231502830982, 'log_var': 0.005339042283594608, 'epoch': 0.08}
{'train_recon_loss': 0.7062891125679016, 'train_kld': 7.136425847420469e-05, 'train_accuracy': 0.5, 'rewards_chosen': 0.3157958984375, 'rewards_rejected': 0.244384765625, 'embeddings_chosen': -0.00836181640625, 'embeddings_rejected': -0.007049560546875, 'mean': -0.0022701469715684652, 'log_var': 0.004028084222227335, 'epoch': 0.08}
{'train_recon_loss': 0.7072123289108276, 'train_kld': 7.225304580060765e-05, 'train_accuracy': 0.5, 'rewards_chosen': 0.254150390625, 'rewards_rejected': 0.2735595703125, 'embeddings_chosen': -0.00775146484375, 'embeddings_rejected': -0.00811767578125, 'mean': -0.002685020212084055, 'log_var': 0.004576141946017742, 'epoch': 0.08}
{'train_recon_loss': 0.6092180013656616, 'train_kld': 7.157203071983531e-05, 'train_accuracy': 0.75, 'rewards_chosen': 0.532958984375, 'rewards_rejected': 0.346923828125, 'embeddings_chosen': -0.0086669921875, 'embeddings_rejected': -0.0091552734375, 'mean': -0.0023873653262853622, 'log_var': 0.004437861032783985, 'epoch': 0.08}
{'train_recon_loss': 0.5634438395500183, 'train_kld': 7.386417564703152e-05, 'train_accuracy': 0.75, 'rewards_chosen': 0.52099609375, 'rewards_rejected': 0.1484375, 'embeddings_chosen': -0.010498046875, 'embeddings_rejected': -0.00921630859375, 'mean': -0.0019499616464599967, 'log_var': 0.004746852442622185, 'epoch': 0.08}
{'train_recon_loss': 0.6572928428649902, 'train_kld': 7.578514487249777e-05, 'train_accuracy': 0.75, 'rewards_chosen': 0.7216796875, 'rewards_rejected': 0.625732421875, 'embeddings_chosen': -0.0103759765625, 'embeddings_rejected': -0.010986328125, 'mean': -0.0034745889715850353, 'log_var': 0.004106448031961918, 'epoch': 0.08}
{'train_recon_loss': 0.6243758797645569, 'train_kld': 7.329061190830544e-05, 'train_accuracy': 0.5, 'rewards_chosen': 0.8740234375, 'rewards_rejected': 0.71337890625, 'embeddings_chosen': -0.01226806640625, 'embeddings_rejected': -0.01202392578125, 'mean': -0.0031872831750661135, 'log_var': 0.003941235598176718, 'epoch': 0.08}
{'train_recon_loss': 0.6099947094917297, 'train_kld': 7.641052070539445e-05, 'train_accuracy': 1.0, 'rewards_chosen': 0.5758056640625, 'rewards_rejected': 0.401611328125, 'embeddings_chosen': -0.00921630859375, 'embeddings_rejected': -0.00860595703125, 'mean': -0.002586065325886011, 'log_var': 0.0046232109889388084, 'epoch': 0.08}
{'train_recon_loss': 0.5569084286689758, 'train_kld': 7.034665759420022e-05, 'train_accuracy': 0.75, 'rewards_chosen': 0.558349609375, 'rewards_rejected': 0.18408203125, 'embeddings_chosen': -0.0113525390625, 'embeddings_rejected': -0.00799560546875, 'mean': -0.0025797111447900534, 'log_var': 0.00498617347329855, 'epoch': 0.08}
{'train_recon_loss': 0.7727474570274353, 'train_kld': 7.45124343666248e-05, 'train_accuracy': 0.5, 'rewards_chosen': 0.37847900390625, 'rewards_rejected': 0.46881103515625, 'embeddings_chosen': -0.00909423828125, 'embeddings_rejected': -0.00958251953125, 'mean': -0.0024743734393268824, 'log_var': 0.004446603823453188, 'epoch': 0.08}
{'train_recon_loss': 0.6477000117301941, 'train_kld': 7.209637260530144e-05, 'train_accuracy': 0.5, 'rewards_chosen': 0.9541015625, 'rewards_rejected': 0.8515625, 'embeddings_chosen': -0.01239013671875, 'embeddings_rejected': -0.0108642578125, 'mean': -0.0025777542032301426, 'log_var': 0.0031329651828855276, 'epoch': 0.08}
{'train_recon_loss': 0.6812561750411987, 'train_kld': 6.970374670345336e-05, 'train_accuracy': 0.5, 'rewards_chosen': 0.6083984375, 'rewards_rejected': 0.583984375, 'embeddings_chosen': -0.01116943359375, 'embeddings_rejected': -0.010986328125, 'mean': -0.0020163930021226406, 'log_var': 0.004060935229063034, 'epoch': 0.08}
{'train_recon_loss': 0.624539852142334, 'train_kld': 7.410936086671427e-05, 'train_accuracy': 0.75, 'rewards_chosen': 0.693359375, 'rewards_rejected': 0.515380859375, 'embeddings_chosen': -0.011474609375, 'embeddings_rejected': -0.0091552734375, 'mean': -0.002511597704142332, 'log_var': 0.004217478912323713, 'epoch': 0.08}
{'train_recon_loss': 0.6120471954345703, 'train_kld': 7.131408347049728e-05, 'train_accuracy': 0.5, 'rewards_chosen': 0.7216796875, 'rewards_rejected': 0.523681640625, 'embeddings_chosen': -0.0115966796875, 'embeddings_rejected': -0.0091552734375, 'mean': -0.0026646405458450317, 'log_var': 0.0042820461094379425, 'epoch': 0.08}
{'train_recon_loss': 0.5002138614654541, 'train_kld': 7.504360110033303e-05, 'train_accuracy': 0.75, 'rewards_chosen': 0.7113037109375, 'rewards_rejected': 0.10960006713867188, 'embeddings_chosen': -0.00946044921875, 'embeddings_rejected': -0.0093994140625, 'mean': -0.003305483143776655, 'log_var': 0.003262799931690097, 'epoch': 0.08}
{'train_recon_loss': 0.6139802932739258, 'train_kld': 6.83389589539729e-05, 'train_accuracy': 0.75, 'rewards_chosen': 0.76025390625, 'rewards_rejected': 0.5810546875, 'embeddings_chosen': -0.0125732421875, 'embeddings_rejected': -0.01312255859375, 'mean': -0.0026793223805725574, 'log_var': 0.004485824145376682, 'epoch': 0.08}
{'train_recon_loss': 0.5384688377380371, 'train_kld': 7.668307080166414e-05, 'train_accuracy': 0.75, 'rewards_chosen': 0.73095703125, 'rewards_rejected': 0.36496543884277344, 'embeddings_chosen': -0.01190185546875, 'embeddings_rejected': -0.01275634765625, 'mean': -0.003133471356704831, 'log_var': 0.004099867772310972, 'epoch': 0.08}
{'train_recon_loss': 0.43163424730300903, 'train_kld': 7.2413582529407e-05, 'train_accuracy': 1.0, 'rewards_chosen': 0.66717529296875, 'rewards_rejected': -0.09136962890625, 'embeddings_chosen': -0.01116943359375, 'embeddings_rejected': -0.0093994140625, 'mean': -0.0024560338351875544, 'log_var': 0.004234605934470892, 'epoch': 0.08}
{'train_recon_loss': 0.5048222541809082, 'train_kld': 7.251696661114693e-05, 'train_accuracy': 1.0, 'rewards_chosen': 0.71728515625, 'rewards_rejected': 0.24853515625, 'embeddings_chosen': -0.0113525390625, 'embeddings_rejected': -0.01080322265625, 'mean': -0.0033576209098100662, 'log_var': 0.0033986205235123634, 'epoch': 0.08}
{'train_recon_loss': 0.659865140914917, 'train_kld': 7.313133392017335e-05, 'train_accuracy': 0.25, 'rewards_chosen': 0.78173828125, 'rewards_rejected': 0.6998291015625, 'embeddings_chosen': -0.0120849609375, 'embeddings_rejected': -0.01007080078125, 'mean': -0.0027148197405040264, 'log_var': 0.0036859395913779736, 'epoch': 0.08}
[1;34mwandb[0m: 🚀 View run [33mvae_Llama-3.1-8B-Instruct__0_5e-05_cosine_10_0.0001_512_4096_seed0_contextrandom_poolinglast_numrandom3[0m at: [34mhttps://wandb.ai/michael-nlp/vpl-llama/runs/qn3uqsun[0m
[1;34mwandb[0m: Find logs at: [1;35mwandb/run-20241204_190836-qn3uqsun/logs[0m
{'train_recon_loss': 0.8329594135284424, 'train_kld': 7.37482841941528e-05, 'train_accuracy': 0.25, 'rewards_chosen': 0.4892578125, 'rewards_rejected': 0.72705078125, 'embeddings_chosen': -0.01025390625, 'embeddings_rejected': -0.01080322265625, 'mean': -0.0024338664952665567, 'log_var': 0.004748493432998657, 'epoch': 0.08}
{'train_recon_loss': 0.6087958216667175, 'train_kld': 6.817575922468677e-05, 'train_accuracy': 0.75, 'rewards_chosen': 0.7861328125, 'rewards_rejected': 0.55615234375, 'embeddings_chosen': -0.011474609375, 'embeddings_rejected': -0.009521484375, 'mean': -0.0013993113534525037, 'log_var': 0.0036088202614337206, 'epoch': 0.08}
{'train_recon_loss': 0.6247156858444214, 'train_kld': 7.361055031651631e-05, 'train_accuracy': 0.5, 'rewards_chosen': 0.7569580078125, 'rewards_rejected': 0.47705078125, 'embeddings_chosen': -0.00927734375, 'embeddings_rejected': -0.01251220703125, 'mean': -0.0030764583498239517, 'log_var': 0.0033538960851728916, 'epoch': 0.08}
{'train_recon_loss': 0.6079016923904419, 'train_kld': 7.685287710046396e-05, 'train_accuracy': 0.5, 'rewards_chosen': 0.77490234375, 'rewards_rejected': 0.57177734375, 'embeddings_chosen': -0.01263427734375, 'embeddings_rejected': -0.01251220703125, 'mean': -0.0031411428935825825, 'log_var': 0.004400779493153095, 'epoch': 0.08}
{'train_recon_loss': 0.6097162365913391, 'train_kld': 7.251543866004795e-05, 'train_accuracy': 0.75, 'rewards_chosen': 0.7556610107421875, 'rewards_rejected': 0.4609375, 'embeddings_chosen': -0.01080322265625, 'embeddings_rejected': -0.01019287109375, 'mean': -0.0024018301628530025, 'log_var': 0.0044035897590219975, 'epoch': 0.08}
{'train_recon_loss': 0.7046324014663696, 'train_kld': 7.52781197661534e-05, 'train_accuracy': 0.75, 'rewards_chosen': 0.95703125, 'rewards_rejected': 0.962890625, 'embeddings_chosen': -0.01409912109375, 'embeddings_rejected': -0.0145263671875, 'mean': -0.0021526655182242393, 'log_var': 0.003962176851928234, 'epoch': 0.08}
{'train_recon_loss': 0.6465234756469727, 'train_kld': 7.074758468661457e-05, 'train_accuracy': 0.5, 'rewards_chosen': 0.702545166015625, 'rewards_rejected': 0.54315185546875, 'embeddings_chosen': -0.010986328125, 'embeddings_rejected': -0.01141357421875, 'mean': -0.0023922771215438843, 'log_var': 0.0037384871393442154, 'epoch': 0.08}
{'train_recon_loss': 0.6089173555374146, 'train_kld': 7.827610534150153e-05, 'train_accuracy': 0.5, 'rewards_chosen': 0.647613525390625, 'rewards_rejected': 0.4522705078125, 'embeddings_chosen': -0.0103759765625, 'embeddings_rejected': -0.00872802734375, 'mean': -0.002335535828024149, 'log_var': 0.0036441213451325893, 'epoch': 0.08}
{'train_recon_loss': 0.6402902007102966, 'train_kld': 7.006544183241203e-05, 'train_accuracy': 0.5, 'rewards_chosen': 0.869140625, 'rewards_rejected': 0.6064453125, 'embeddings_chosen': -0.0128173828125, 'embeddings_rejected': -0.0135498046875, 'mean': -0.0026965243741869926, 'log_var': 0.003303766716271639, 'epoch': 0.08}
{'train_recon_loss': 0.5441720485687256, 'train_kld': 7.44441567803733e-05, 'train_accuracy': 0.75, 'rewards_chosen': 0.955078125, 'rewards_rejected': 0.55126953125, 'embeddings_chosen': -0.0118408203125, 'embeddings_rejected': -0.01104736328125, 'mean': -0.002517297398298979, 'log_var': 0.0038391989655792713, 'epoch': 0.08}
{'train_recon_loss': 1.0672476291656494, 'train_kld': 7.368969090748578e-05, 'train_accuracy': 0.25, 'rewards_chosen': 0.441436767578125, 'rewards_rejected': 1.01953125, 'embeddings_chosen': -0.0079345703125, 'embeddings_rejected': -0.01336669921875, 'mean': -0.0027929944917559624, 'log_var': 0.0035316352732479572, 'epoch': 0.08}
{'train_recon_loss': 0.7132436037063599, 'train_kld': 6.994694558670744e-05, 'train_accuracy': 0.5, 'rewards_chosen': 0.5789794921875, 'rewards_rejected': 0.41015625, 'embeddings_chosen': -0.00958251953125, 'embeddings_rejected': -0.010498046875, 'mean': -0.0027439570985734463, 'log_var': 0.002986456733196974, 'epoch': 0.08}
{'train_recon_loss': 0.6196697354316711, 'train_kld': 7.334713882301003e-05, 'train_accuracy': 0.25, 'rewards_chosen': 0.5479736328125, 'rewards_rejected': 0.32464599609375, 'embeddings_chosen': -0.0096435546875, 'embeddings_rejected': -0.00994873046875, 'mean': -0.002700723707675934, 'log_var': 0.004173618275672197, 'epoch': 0.08}
{'train_recon_loss': 0.7542900443077087, 'train_kld': 7.060138159431517e-05, 'train_accuracy': 0.75, 'rewards_chosen': 0.5391845703125, 'rewards_rejected': 0.6083984375, 'embeddings_chosen': -0.00921630859375, 'embeddings_rejected': -0.0133056640625, 'mean': -0.0026912537869066, 'log_var': 0.0038483962416648865, 'epoch': 0.08}
{'train_recon_loss': 0.5547800064086914, 'train_kld': 7.779139559715986e-05, 'train_accuracy': 1.0, 'rewards_chosen': 0.52099609375, 'rewards_rejected': 0.1441650390625, 'embeddings_chosen': -0.00946044921875, 'embeddings_rejected': -0.00982666015625, 'mean': -0.0026741372421383858, 'log_var': 0.004599426407366991, 'epoch': 0.08}
{'train_recon_loss': 0.6531252861022949, 'train_kld': 7.270753121702e-05, 'train_accuracy': 0.25, 'rewards_chosen': 0.620361328125, 'rewards_rejected': 0.4276123046875, 'embeddings_chosen': -0.012451171875, 'embeddings_rejected': -0.0123291015625, 'mean': -0.002253815997391939, 'log_var': 0.003968211822211742, 'epoch': 0.08}
